السعر,الموديل,موديل سنة,لون السيارة,قوة الماتور,عدد الركاب,عداد السيارة,أصحاب سابقون,أصل السيارة,رخصة السيارة,نوع الوقود,نوع الجير,الزجاج,سعر التأمين,وسادة حماية هوائية,فرش جلد,جنطات مغنيسيوم,فتحة سقف,مسجل CD,إغلاق مركزي,مُكيّف,جهاز إنذار
36000.0,بيجو 2008,2008,أبيض ,1600.0,,,ثالثة ,خصوصي ,فلسطينية ,ديزل ,عادي ,يدوي ,2340,1,1,0,0,1,1,1,1
72000.0,كيا سيراتو,2016,أبيض عاجي ,1600.0,4+1 ,,يديانيه ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2600,1,1,1,0,1,1,1,1
24000.0,مرسيدس E220,1986,أسود ميتالك ,2500.0,4+1 ,,,عمومي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1345,1,1,1,0,1,1,1,1
65000.0,فولكسفاجن كرافيل,2007,أبيض ,2500.0,7+1 ,,,عمومي ,فلسطينية ,ديزل ,عادي ,يدوي ,2828,0,1,1,0,0,0,0,0
46000.0,اوبل كورسا,2016,فضي ,1400.0,4+1 ,97000 ,2 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,1,0,1,1,1,1
85000.0,هونداي اكسنت,2019,فيراني ,1600.0,4+1 ,55 ,0 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2828,1,1,1,0,1,1,1,1
38000.0,كيا سييد,2010,أبيض عاجي ,1600.0,4+1 ,000000 ,٣ ,عمومي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2340,1,1,1,0,1,1,1,1
28000.0,شفروليه افيو,2009,أبيض ,1400.0,,29000 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2035,1,1,1,0,1,1,1,1
70000.0,سيت ابيزا,2017,أبيض ,1000.0,,68000 ,صفر ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2160,1,1,1,0,1,1,1,1
58000.0,بي ام دبليو ميني كوبر,2009,بيج ,1600.0,3+1 ,140000 ,3 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2355,1,1,1,1,1,1,1,1
78000.0,كيا سورينتو,2011,سكني ,2200.0,6+1 ,125000 ,ثالثة ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3055,0,0,0,0,0,0,0,0
225000.0,لاندروفر ديسكفري,2018,رمادي ,2000.0,6+1 ,14000 ,صفر  ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,5278,1,1,1,1,1,1,1,1
100000.0,هونداي كونا,2019,أبيض ,1600.0,4+1 ,,استيراد مباشر ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3090,0,0,0,0,0,0,0,0
89999.0,كيا ستونك,2019,بترولي ,1400.0,4+1 ,21000 ,استيراد كوريا  ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,2610,1,1,1,0,1,1,1,1
30000.0,هونداي جيتس,2007,أزرق سماوي ,1600.0,4+1 ,160000 ,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,0,1,0,1,1,1,1
23000.0,بيجو 206,2006,أحمر ,1400.0,4+1 ,50000 ,يد رابعة ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,0,0,1,0,1,1,0,0
115000.0,هونداي توسان,2017,فضي ,2000.0,4+1 ,97000 ,1 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3353,1,1,1,0,1,1,1,1
88000.0,فولكسفاجن تيجوان,2011,فيراني ,2000.0,4+1 ,188000 ,,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2880,1,0,1,1,1,1,1,1
100000.0,اوبل استرا,1999,أبيض ,1600.0,,185000 ,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1545,1,0,1,0,1,0,1,0
52000.0,سكودا رومستر,2012,أسود ,1600.0,,200000 ,يد ثانيه ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,0,1,0,1,1,1,0
90000.0,فولكسفاجن GTI,2012,أبيض عاجي ,2000.0,4+1 ,136000 ,4 ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,2915,1,1,1,1,1,1,1,1
100000.0,هونداي كونا,2019,أخضر ,1600.0,,20400 ,مستورد ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,3090,1,1,1,0,0,1,1,1
72000.0,هونداي ix35,2013,سكني ,2000.0,4+1 ,120000 ,يد ثالثة ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2600,1,1,1,0,1,1,1,1
95000.0,بي ام دبليو 530,2007,سكني ,3000.0,4+1 ,170000 ,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3353,1,1,1,1,1,1,1,1
67000.0,فولكسفاجن شيروكو,2011,أبيض ,2000.0,3+1 ,130000 ,سابعه ,خصوصي ,نمرة صفراء ,بنزين ,اوتوماتيك ,الكتروني ,2513,1,0,1,1,1,1,1,1
64000.0,سكودا اوكتافيا,2014,أبيض ,1600.0,4+1 ,,,عمومي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2460,1,0,1,0,1,1,1,1
38000.0,فورد فيستا,2014,سكني ,1250.0,4+1 ,140000 ,3 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,0,0,0,0,0,0,0,0
105000.0,كيا اوبتيما,2019,أسود ,1700.0,4+1 ,57000 ,يد اولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3178,1,1,1,0,1,1,1,1
43000.0,فولكسفاجن باسات,2008,كحلي ,1800.0,4+1 ,90.000 ,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,0,1,0,1,1,1,1
10000.0,مازدا 3,2004,ذهبي ,200.0,4+1 ,240000 ,,خصوصي ,نمرة صفراء ,بنزين ,اوتوماتيك ,الكتروني ,1935,1,1,1,1,1,1,1,1
36000.0,فورد فيستا,2012,فيراني ,1250.0,4+1 ,200 ,ثالثه ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,1,1,0,1,1,1,1
29000.0,بي ام دبليو 530,2019,بني ,2000.0,4+1 ,40000 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,0,0,0,0,0,0,0,0
117000.0,سيت ليون,2018,أبيض عاجي ,1500.0,4+1 ,45000 ,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3083,1,1,1,1,0,1,1,0
19000.0,بيجو 205,1991,سكني ,1400.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1017,0,1,1,0,1,1,0,1
25000.0,ميتسوبيشي كانتر,2003,أبيض عاجي ,3500.0,2+1 ,,3 ,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,2690,0,0,0,0,0,0,0,0
105000.0,فولكسفاجن كادي,2016,أسود ,2000.0,6+1 ,78000 ,0 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,3178,1,0,0,0,1,1,1,1
62000.0,سكودا فابيا,2017,أبيض ,1400.0,4+1 ,180 ,,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2120,1,0,0,0,1,1,1,0
40000.0,فورد فوكس,2012,كرميدي ,1600.0,4+1 ,75000 ,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,0,0,0,0,1,1,1,1
100000.0,لاندروفر ديسكفري,2006,أسود ,2770.0,6+1 ,170000 ,يد ثاني ,حكومي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3440,1,0,1,1,1,1,1,0
43000.0,فولكسفاجن كرافيل,2005,أبيض عاجي ,2500.0,7+1 ,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2690,0,0,0,0,0,0,0,0
42000.0,كيا سيراتو,2007,أبيض عاجي ,1600.0,4+1 ,140000 ,4 ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,2340,1,1,1,1,1,1,1,1
85000.0,فولكسفاجن كادي,2015,أزرق ,1600.0,6+1 ,180000 ,٥ ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2828,1,1,1,0,1,1,1,1
45000.0,سكودا اوكتافيا,2008,أبيض ,1900.0,4+1 ,400 ,6 ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,1,1,0,1,1,1,1
55000.0,بي ام دبليو BMW735,1997,زيتي ,3500.0,,128000 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1345,0,0,0,0,0,0,0,0
41500.0,سكودا 2007,2007,فيراني ,1900.0,4+1 ,,٤ ,عمومي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2340,1,0,1,0,1,1,1,1
38000.0,باص 412,1999,أبيض عاجي ,2500.0,2+1 ,000 ,2 ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1345,0,0,1,0,1,0,0,0
30000.0,اوبل زافيرا,2002,خمري ,2000.0,6+1 ,,,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1170,1,0,1,0,1,1,1,1
60000.0,شفروليه 2007,2007,أبيض عاجي ,6600.0,2+1 ,39000 ,يد ثانيه ,حكومي ,فلسطينية ,ديزل ,اوتوماتيك ,يدوي ,2740,1,1,0,0,1,0,1,0
13000.0,بيجو 306,1998,سكني ,1800.0,4+1 ,5000000 ,يد 5 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1170,0,0,0,0,1,0,0,0
48000.0,بيجو 2008,2014,كحلي ,1600.0,4+1 ,150000 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,1,1,0,1,1,0
50000.0,اوبل كورسا,2015,رصاصي ,1400.0,4+1 ,90000 ,4 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2035,1,0,0,0,1,1,1,0
36500.0,هونداي H1,2010,سكني ,2500.0,6+1 ,00000000 ,",3 ",عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2690,0,1,1,0,1,1,1,1
35000.0,فيات باندا,2014,أسود ,1250.0,4+1 ,71000 ,٢ ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,0,0,0,0,1,0,1,1
58000.0,سيت ليون,2015,فيراني ,1200.0,4+1 ,,يد ثالثة ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2050,1,0,1,0,1,1,1,1
45000.0,رينو فلوانس,2013,أسود ,1600.0,,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,0,0,0,0,0,0,0,0
33000.0,فولكسفاجن باسات,2004,أبيض ,2000.0,4+1 ,160000 ,يد اولى ,حكومي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,0,0,1,0,1,1,0,0
49000.0,فولكسفاجن كادي,2006,أبيض ,1900.0,6+1 ,0000000000 ,يدثالثه ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,0,0,0,0,0,0,0,0
109999.0,هونداي توسان,2015,بترولي ,2000.0,4+1 ,65000 ,2 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3265,1,1,1,1,1,1,1,1
165000.0,كيا سورينتو,2018,أبيض عاجي ,2200.0,6+1 ,68 ,٢ ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,4578,1,1,1,1,1,1,1,1
92000.0,فولكسفاجن جولف,2014,سكني ,1400.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2645,0,0,1,0,0,1,1,0
39000.0,مرسيدس w210,1997,فيراني ,2300.0,4+1 ,250000 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1345,1,0,1,0,1,1,0,0
45000.0,نيسان تيدا,2011,سكني ,1600.0,4+1 ,52 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,0,0,1,1,1,1
13000.0,فولكسفاجن بولو,1998,أبيض ,1600.0,4+1 ,11111 ,اربعة ,حكومي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,0,0,0,0,1,0,0,0
94000.0,هونداي سانتافيه,2013,فيراني ,2200.0,6+1 ,,2 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3335,1,1,1,1,1,1,1,1
32000.0,سكودا اوكتافيا,2004,أبيض ,1600.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,0,1,0,1,0,1,0
130000.0,كيا اوبتيما,2018,أسود ,2000.0,4+1 ,70000 ,1 ,خصوصي ,فلسطينية ,هايبرد ,اوتوماتيك ,الكتروني ,3615,1,1,1,1,1,1,1,1
6500.0,سوبارو نملة,1984,أبيض عاجي ,1600.0,4+1 ,520000 ,12 ,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1170,0,0,0,0,0,0,0,0
30000.0,فولكسفاجن جولف بلس,2008,أبيض عاجي ,1900.0,4+1 ,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,0,0,0,0,0,0,0,0
68000.0,هونداي اكسنت,2016,فضي ,1600.0,4+1 ,,يد أولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2530,1,1,1,0,1,1,1,1
88000.0,سكودا فابيا,2019,رمادي ,1000.0,4+1 ,32000 ,0 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2475,1,1,1,0,1,1,1,1
68000.0,نيسان كشكاي,2014,كحلي ,2000.0,6+1 ,52000 ,يد اولا  ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,2530,1,1,1,1,1,1,1,1
100000.0,فولكسفاجن كادي,2016,رمادي ,2000.0,6+1 ,,1 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,3090,1,1,1,0,1,1,1,1
100000.0,مازدا 6,2016,فضي ,2000.0,4+1 ,95000 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3090,1,1,1,0,1,1,1,0
67000.0,بي ام دبليو 320,2007,ذهبي ,2000.0,,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2513,1,1,1,1,0,1,1,1
45000.0,فولكسفاجن جولف,2008,كحلي ,1600.0,4+1 ,339900 ,7 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,1,1,1,0,1,1,1,1
49000.0,كيا برايد,2013,أحمر ,1400.0,4+1 ,93000 ,1 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2035,1,0,1,1,1,1,1,0
58999.0,فولكسفاجن بولو,2014,أسود ,1200.0,,150000 ,1 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2068,1,1,1,0,1,1,1,1
85000.0,جييب كومباس,2016,أسود ,2000.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2828,1,1,1,1,1,1,1,1
27000.0,اودي A4,1997,أخضر ,1800.0,4+1 ,00000 ,,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,1,1,1,1,1,1,1,1
100000.0,ميتسوبيشي كانتر,2010,أبيض ,3000.0,2+1 ,147000 ,,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,3440,0,1,0,0,1,0,1,1
36000.0,فولكسفاجن بولو,2009,رمادي ,1400.0,4+1 ,170000 ,2 ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,0,1,1,0,0,0,1,0
64000.0,مرسيدس فيانو,2010,أبيض ,2200.0,7+1 ,000000 ,2 ,عمومي ,فلسطينية ,ديزل ,نصف اوتوماتيك ,الكتروني ,2810,0,0,0,0,1,0,0,0
7500.0,فيات اونو,1987,أبيض ,1000.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,967,0,0,0,0,0,0,0,0
36000.0,تويوتا كورولا,1999,سكني ,1600.0,4+1 ,200 ,٦ ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1170,1,1,1,0,1,1,1,1
50000.0,فورد مونديو,2009,أسود ,2300.0,5+1 ,,يد خامسة ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2690,1,1,1,1,0,1,1,1
75000.0,فولكسفاجن GTI,2006,أبيض عاجي ,2000.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2653,1,1,1,1,1,1,1,1
3800.0,سوبارو عريض,1991,أبيض ,1600.0,,,,خصوصي ,نمرة صفراء ,بنزين ,اوتوماتيك ,يدوي ,1170,0,0,0,0,0,0,1,0
100000.0,تويوتا لاند كروزر,2000,رمادي ,3000.0,6+1 ,,3 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1720,1,1,1,1,1,1,1,1
42000.0,سكودا اوكتافيا,2008,فضي ,1900.0,4+1 ,550000 ,٣ ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,0,1,0,1,1,1,0
150000.0,فورد موستانغ,2020,أزرق ,2300.0,3+1 ,19000 ,يد صفر  ,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,4315,1,1,1,1,1,1,1,1
30000.0,فولكسفاجن بولو,2008,أزرق ,1400.0,,200000 ,يد اولى ,حكومي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2035,1,0,0,0,1,1,1,1
45000.0,مرسيدس 412,1998,أبيض ,2500.0,2+1 ,,,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1345,0,0,0,0,0,0,0,0
41000.0,سكودا اوكتافيا,2010,أبيض ,1900.0,4+1 ,435675 ,2 ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,0,0,0,1,1,1,1
28000.0,اودي A4,1987,أخضر ,1800.0,3+1 ,90000 ,يد ثانيه ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,0,0,1,0,1,1,1,0
135000.0,فولكسفاجن باسات,2017,أسود ,2000.0,4+1 ,75000 ,يد أولى ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3703,1,1,1,0,1,1,1,1
19000.0,فولكسفاجن بولو,2001,أبيض ,1900.0,4+1 ,1234 ,يد 3 ,عمومي ,فلسطينية ,ديزل ,عادي ,يدوي ,1170,0,0,0,0,0,0,0,0
37000.0,هونداي افانتي,2005,أبيض عاجي ,1600.0,4+1 ,,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,0,0,1,0,0,0,1,0
88000.0,كيا سبورتاج,2014,فيراني ,2000.0,4+1 ,75000 ,يد أولى  ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2880,1,1,1,0,1,1,1,1
24500.0,سيت قرطبة,2008,أبيض ,1900.0,4+1 ,0000 ,٥ ,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2340,1,0,1,0,1,1,1,1
28000.0,بيجو 206,2008,أسود ,1600.0,4+1 ,0 ,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,0,0,0,0,1,0,1,0
245000.0,مرسيدس E220,2017,أبيض عاجي ,2000.0,4+1 ,100000 ,1 ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,5628,1,1,1,1,1,1,1,1
48000.0,هوندا سيفيك,2007,أبيض عاجي ,1800.0,4+1 ,135000 ,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,0,0,1,0,1,0,1,1
35000.0,فولكسفاجن كبينة,1982,سكني ,2200.0,4+1 ,,,خصوصي ,فلسطينية ,ديزل ,عادي ,يدوي ,1345,0,0,0,0,1,0,0,0
16000.0,سيت قرطبة,2002,أبيض ,1900.0,,,,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1170,0,0,1,0,1,1,0,0
66000.0,فولكسفاجن كادي,2012,سكني ,1600.0,6+1 ,,,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2495,0,0,0,0,0,0,0,0
12000.0,اوبل 99,1999,أحمر ,1400.0,4+1 ,5855558 ,10 ,تأجير ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1017,1,1,1,0,1,1,0,1
18000.0,هونداي الانترا,1999,أسود ,1600.0,4+1 ,250000 ,3 ,عمومي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1170,1,0,1,0,1,1,1,1
52000.0,فورد فوكس,2015,أبيض عاجي ,1600.0,4+1 ,90 ,٣ ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,0,0,1,1,1,1
83500.0,هونداي اكسنت,2019,بترولي ,1600.0,4+1 ,62000 ,,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,2802,1,1,1,0,1,1,1,1
80000.0,سيت ليون,2016,سكني ,1200.0,4+1 ,91000 ,ثانيه ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2435,1,1,1,0,0,1,1,0
118000.0,سكودا سوبيرب,2016,أبيض ,2000.0,4+1 ,,يد اولى  ,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,3405,1,1,1,0,1,1,1,1
77000.0,بيجو بارتنر,2018,أبيض ,1600.0,4+1 ,,0 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2688,1,0,0,0,1,1,1,1
37000.0,هونداي افانتي,2006,أبيض ,1600.0,4+1 ,,٤ ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,0,0,0,0,0,0,0,0
20000.0,مازدا 6,1992,فيراني ,2000.0,4+1 ,000 ,3 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1170,0,1,0,0,1,1,1,1
65000.0,نيسان كشكاي,2013,أزرق سماوي ,1600.0,4+1 ,,2 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2478,1,0,1,1,1,1,1,1
55000.0,كيا بيكانتو,2018,أسود ,1000.0,4+1 ,35000 ,صفر ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1935,0,1,1,0,1,1,1,1
45000.0,مرسيدس 412,1999,أبيض ,2300.0,2+1 ,00000 ,6 ,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,1345,0,0,0,0,0,1,1,1
14000.0,دراجة نارية بولاريس,2011,زيتي ,500.0,1+1 ,31000 ,٣ ,خصوصي ,نمرة صفراء ,بنزين ,اوتوماتيك ,يدوي ,1935,0,0,0,1,0,0,0,0
56000.0,سيت ابيزا,2017,أبيض ,1600.0,4+1 ,90000 ,١ ,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,2340,0,0,1,0,1,1,1,1
220000.0,مرسيدس C200,2018,أبيض ,2000.0,3+1 ,26000 ,يد اولى ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,5190,1,1,1,1,1,1,1,0
48500.0,كيا مورننغ,2019,أبيض ,1000.0,,36000 ,1 ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1935,1,1,1,0,1,1,1,1
118000.0,سيت ليون,2019,أسود ,1400.0,4+1 ,58000 ,لا يوجد ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,3100,1,1,1,0,1,1,1,1
36000.0,اوبل استرا,2007,أزرق ,1800.0,4+1 ,130000 ,٤ ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,0,1,0,1,1,1,1
62000.0,فولكسفاجن كادي,2012,فضي ,1600.0,6+1 ,220000 ,يد ثالثة  ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2425,1,1,0,0,1,1,1,0
65000.0,سيت ابيزا,2017,أبيض عاجي ,1000.0,4+1 ,88000 ,يد صفر ,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2073,1,0,1,0,0,1,1,0
40000.0,كيا فورتي,2009,أبيض عاجي ,1600.0,4+1 ,9999 ,,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,2340,1,1,1,0,1,1,1,1
16000.0,سوبارو عريض,1985,بني ,1600.0,4+1 ,88555855 ,4 ,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1170,1,1,0,0,1,1,1,1
70000.0,سكودا رابيد,2015,أبيض ,1600.0,4+1 ,90000 ,يد اولة ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2565,1,0,1,1,1,1,1,1
78000.0,سكودا اوكتافيا,2014,أبيض ,1600.0,4+1 ,78000 ,2 ,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,2705,1,0,1,0,1,1,1,0
